,sexe, race,age, education,pays d'origine,etat civil,relation,Secteur d'activite, occupation,gain en capital,perte en capital,revenue annuel,heure par semaine, education-num,revenue annuel  numeric,sexe numeric,race numeric,pays d'origine numeric,etat civil numeric,relation numeric,secteur d'activite numeric,occupation numeric,education numeric
5482, Male, Asian-Pac-Islander,70, Bachelors, Philippines, Widowed, Other-relative, Private, Machine-op-inspct,0,0, <=50K,32,13,1,1,1,29,6,2,3,7,9
5483, Male, White,85, Bachelors, Poland, Married-civ-spouse, Husband, Private, Exec-managerial,0,0, <=50K,3,13,1,1,4,30,2,0,3,4,9
5484, Male, White,57, Bachelors, Poland, Married-civ-spouse, Husband, Private, Machine-op-inspct,0,0, >50K,40,13,0,1,4,30,2,0,3,7,9
5485, Male, White,38, Bachelors, Poland, Married-civ-spouse, Husband, Private, Sales,0,0, <=50K,50,13,1,1,4,30,2,0,3,12,9
5486, Male, White,42, Bachelors, Poland, Married-spouse-absent, Not-in-family, Self-emp-not-inc, Exec-managerial,0,0, <=50K,45,13,1,1,4,30,3,1,5,4,9
5487, Male, White,27, Bachelors, Poland, Never-married, Not-in-family, Private, Adm-clerical,0,0, <=50K,40,13,1,1,4,30,4,1,3,1,9
5488, Male, White,46, Bachelors, Portugal, Divorced, Not-in-family, Private, Adm-clerical,0,0, <=50K,40,13,1,1,4,31,0,1,3,1,9
5489, Male, White,35, Bachelors, Puerto-Rico, Divorced, Not-in-family, Local-gov, Prof-specialty,0,0, <=50K,40,13,1,1,4,32,0,1,1,10,9
5490, Male, Other,44, Bachelors, Puerto-Rico, Married-civ-spouse, Husband, Private, Exec-managerial,0,0, <=50K,40,13,1,1,3,32,2,0,3,4,9
5491, Male, Other,37, Bachelors, Puerto-Rico, Married-civ-spouse, Husband, Self-emp-not-inc, Exec-managerial,7298,0, >50K,50,13,0,1,3,32,2,0,5,4,9
5492, Male, Other,32, Bachelors, Puerto-Rico, Married-civ-spouse, Husband, Private, Sales,0,0, <=50K,40,13,1,1,3,32,2,0,3,12,9
5493, Male, White,56, Bachelors, Puerto-Rico, Married-civ-spouse, Husband, Federal-gov, Exec-managerial,0,0, >50K,40,13,0,1,4,32,2,0,0,4,9
5494, Male, White,54, Bachelors, Puerto-Rico, Married-civ-spouse, Husband, State-gov, Exec-managerial,0,0, >50K,40,13,0,1,4,32,2,0,6,4,9
5495, Male, White,31, Bachelors, Puerto-Rico, Married-civ-spouse, Husband, Self-emp-not-inc, Prof-specialty,0,1902, >50K,50,13,0,1,4,32,2,0,5,10,9
5496, Male, Black,41, Bachelors, Puerto-Rico, Never-married, Not-in-family, State-gov, Protective-serv,0,1590, <=50K,40,13,1,1,2,32,4,1,6,11,9
5497, Male, White,40, Bachelors, Puerto-Rico, Never-married, Not-in-family, Federal-gov, Adm-clerical,0,0, <=50K,40,13,1,1,4,32,4,1,0,1,9
5498, Male, White,49, Bachelors, Scotland, Married-civ-spouse, Husband, Self-emp-not-inc, Exec-managerial,0,0, >50K,60,13,0,1,4,33,2,0,5,4,9
5499, Male, Asian-Pac-Islander,63, Bachelors, South, Married-civ-spouse, Husband, Private, Craft-repair,0,0, <=50K,40,13,1,1,1,34,2,0,3,3,9
5500, Male, Asian-Pac-Islander,34, Bachelors, South, Married-civ-spouse, Husband, Self-emp-not-inc, Craft-repair,15024,0, >50K,70,13,0,1,1,34,2,0,5,3,9
5501, Male, Asian-Pac-Islander,57, Bachelors, South, Married-civ-spouse, Husband, Private, Exec-managerial,4508,0, <=50K,40,13,1,1,1,34,2,0,3,4,9
5502, Male, Asian-Pac-Islander,54, Bachelors, South, Married-civ-spouse, Husband, Private, Exec-managerial,15024,0, >50K,60,13,0,1,1,34,2,0,3,4,9
5503, Male, Asian-Pac-Islander,39, Bachelors, South, Married-civ-spouse, Husband, Self-emp-not-inc, Exec-managerial,0,0, <=50K,50,13,1,1,1,34,2,0,5,4,9
5504, Male, Asian-Pac-Islander,44, Bachelors, South, Married-civ-spouse, Husband, Self-emp-not-inc, Exec-managerial,0,0, >50K,48,13,0,1,1,34,2,0,5,4,9
5505, Male, Asian-Pac-Islander,58, Bachelors, South, Married-civ-spouse, Husband, Private, Other-service,0,0, <=50K,40,13,1,1,1,34,2,0,3,8,9
5506, Male, Asian-Pac-Islander,47, Bachelors, South, Married-civ-spouse, Husband, Self-emp-not-inc, Prof-specialty,0,0, <=50K,40,13,1,1,1,34,2,0,5,10,9
5507, Male, Asian-Pac-Islander,49, Bachelors, South, Married-civ-spouse, Husband, Private, Sales,0,1977, >50K,50,13,0,1,1,34,2,0,3,12,9
5508, Male, Asian-Pac-Islander,50, Bachelors, South, Married-civ-spouse, Husband, Self-emp-inc, Sales,0,0, >50K,60,13,0,1,1,34,2,0,4,12,9
5509, Male, Asian-Pac-Islander,34, Bachelors, South, Married-civ-spouse, Husband, Self-emp-not-inc, Sales,0,0, <=50K,60,13,1,1,1,34,2,0,5,12,9
5510, Male, Asian-Pac-Islander,26, Bachelors, South, Never-married, Not-in-family, Private, Exec-managerial,0,0, <=50K,35,13,1,1,1,34,4,1,3,4,9
5511, Male, Asian-Pac-Islander,32, Bachelors, South, Never-married, Not-in-family, Private, Other-service,0,0, <=50K,40,13,1,1,1,34,4,1,3,8,9
5512, Male, Asian-Pac-Islander,26, Bachelors, South, Never-married, Not-in-family, Private, Sales,0,0, <=50K,20,13,1,1,1,34,4,1,3,12,9
5513, Male, Asian-Pac-Islander,35, Bachelors, South, Never-married, Own-child, Private, Sales,0,1590, <=50K,40,13,1,1,1,34,4,3,3,12,9
5514, Male, White,22, Bachelors, South, Never-married, Own-child, Self-emp-inc, Adm-clerical,0,0, <=50K,40,13,1,1,4,34,4,3,4,1,9
5515, Male, Asian-Pac-Islander,41, Bachelors, Taiwan, Married-civ-spouse, Husband, Self-emp-inc, Exec-managerial,0,1977, >50K,60,13,0,1,1,35,2,0,4,4,9
5516, Male, Asian-Pac-Islander,28, Bachelors, Taiwan, Married-civ-spouse, Husband, Private, Prof-specialty,0,0, <=50K,40,13,1,1,1,35,2,0,3,10,9
5517, Male, Asian-Pac-Islander,23, Bachelors, Taiwan, Never-married, Not-in-family, Private, Sales,0,0, <=50K,50,13,1,1,1,35,4,1,3,12,9
5518, Male, Asian-Pac-Islander,26, Bachelors, Taiwan, Never-married, Own-child, Private, Adm-clerical,0,0, <=50K,40,13,1,1,1,35,4,3,3,1,9
5519, Male, Asian-Pac-Islander,25, Bachelors, Taiwan, Never-married, Own-child, Self-emp-inc, Exec-managerial,0,0, <=50K,35,13,1,1,1,35,4,3,4,4,9
5520, Male, Asian-Pac-Islander,25, Bachelors, Taiwan, Never-married, Own-child, Private, Prof-specialty,0,0, <=50K,40,13,1,1,1,35,4,3,3,10,9
5521, Male, Asian-Pac-Islander,22, Bachelors, Taiwan, Never-married, Own-child, Private, Sales,0,0, <=50K,50,13,1,1,1,35,4,3,3,12,9
5522, Male, Amer-Indian-Eskimo,51, Bachelors, United-States, Divorced, Not-in-family, Private, Exec-managerial,0,0, <=50K,50,13,1,1,0,38,0,1,3,4,9
5523, Male, Amer-Indian-Eskimo,34, Bachelors, United-States, Divorced, Not-in-family, Private, Sales,0,1564, >50K,60,13,0,1,0,38,0,1,3,12,9
5524, Male, Amer-Indian-Eskimo,53, Bachelors, United-States, Divorced, Not-in-family, Federal-gov, Tech-support,0,0, <=50K,40,13,1,1,0,38,0,1,0,13,9
5525, Male, Asian-Pac-Islander,31, Bachelors, United-States, Divorced, Not-in-family, Private, Other-service,99999,0, >50K,70,13,0,1,1,38,0,1,3,8,9
5526, Male, Black,44, Bachelors, United-States, Divorced, Not-in-family, Private, Adm-clerical,0,0, <=50K,65,13,1,1,2,38,0,1,3,1,9
5527, Male, Black,51, Bachelors, United-States, Divorced, Not-in-family, Private, Exec-managerial,10520,0, >50K,40,13,0,1,2,38,0,1,3,4,9
5528, Male, Black,57, Bachelors, United-States, Divorced, Not-in-family, State-gov, Machine-op-inspct,0,0, <=50K,39,13,1,1,2,38,0,1,6,7,9
5529, Male, Black,41, Bachelors, United-States, Divorced, Not-in-family, Private, Prof-specialty,0,0, <=50K,40,13,1,1,2,38,0,1,3,10,9
5530, Male, Black,42, Bachelors, United-States, Divorced, Not-in-family, State-gov, Prof-specialty,0,0, <=50K,40,13,1,1,2,38,0,1,6,10,9
5531, Male, Black,46, Bachelors, United-States, Divorced, Not-in-family, Local-gov, Protective-serv,0,0, >50K,50,13,0,1,2,38,0,1,1,11,9
5532, Male, Black,32, Bachelors, United-States, Divorced, Not-in-family, Private, Protective-serv,0,0, >50K,60,13,0,1,2,38,0,1,3,11,9
5533, Male, Black,109, Bachelors, United-States, Divorced, Not-in-family, Private, Sales,4787,0, >50K,88,26,0,1,2,38,0,1,3,12,9
5534, Male, White,56, Bachelors, United-States, Divorced, Not-in-family, Federal-gov, Adm-clerical,0,0, <=50K,40,13,1,1,4,38,0,1,0,1,9
5535, Male, White,206, Bachelors, United-States, Divorced, Not-in-family, Private, Adm-clerical,0,0, <=50K,160,52,1,1,4,38,0,1,3,1,9
5536, Male, White,97, Bachelors, United-States, Divorced, Not-in-family, Private, Adm-clerical,0,0, >50K,95,26,0,1,4,38,0,1,3,1,9
5537, Male, White,39, Bachelors, United-States, Divorced, Not-in-family, Self-emp-not-inc, Adm-clerical,0,1762, <=50K,40,13,1,1,4,38,0,1,5,1,9
5538, Male, White,42, Bachelors, United-States, Divorced, Not-in-family, State-gov, Adm-clerical,0,0, <=50K,40,13,1,1,4,38,0,1,6,1,9
5539, Male, White,155, Bachelors, United-States, Divorced, Not-in-family, Private, Craft-repair,0,0, <=50K,163,52,1,1,4,38,0,1,3,3,9
5540, Male, White,32, Bachelors, United-States, Divorced, Not-in-family, Private, Craft-repair,0,0, >50K,50,13,0,1,4,38,0,1,3,3,9
5541, Male, White,31, Bachelors, United-States, Divorced, Not-in-family, Self-emp-not-inc, Craft-repair,0,0, <=50K,60,13,1,1,4,38,0,1,5,3,9
5542, Male, White,40, Bachelors, United-States, Divorced, Not-in-family, State-gov, Craft-repair,0,0, <=50K,40,13,1,1,4,38,0,1,6,3,9
5543, Male, White,102, Bachelors, United-States, Divorced, Not-in-family, Federal-gov, Exec-managerial,0,0, <=50K,85,26,1,1,4,38,0,1,0,4,9
5544, Male, White,93, Bachelors, United-States, Divorced, Not-in-family, Federal-gov, Exec-managerial,0,0, >50K,95,26,0,1,4,38,0,1,0,4,9
5545, Male, White,57, Bachelors, United-States, Divorced, Not-in-family, Local-gov, Exec-managerial,0,0, <=50K,40,13,1,1,4,38,0,1,1,4,9
5546, Male, White,698, Bachelors, United-States, Divorced, Not-in-family, Private, Exec-managerial,14824,1741, <=50K,792,221,1,1,4,38,0,1,3,4,9
5547, Male, White,706, Bachelors, United-States, Divorced, Not-in-family, Private, Exec-managerial,69740,6381, >50K,725,195,0,1,4,38,0,1,3,4,9
5548, Male, White,115, Bachelors, United-States, Divorced, Not-in-family, Self-emp-inc, Exec-managerial,0,0, <=50K,140,39,1,1,4,38,0,1,4,4,9
5549, Male, White,47, Bachelors, United-States, Divorced, Not-in-family, Self-emp-inc, Exec-managerial,0,0, >50K,70,13,0,1,4,38,0,1,4,4,9
5550, Male, White,296, Bachelors, United-States, Divorced, Not-in-family, Self-emp-not-inc, Exec-managerial,0,1876, <=50K,303,91,1,1,4,38,0,1,5,4,9
5551, Male, White,41, Bachelors, United-States, Divorced, Not-in-family, State-gov, Exec-managerial,0,0, <=50K,40,13,1,1,4,38,0,1,6,4,9
5552, Male, White,52, Bachelors, United-States, Divorced, Not-in-family, Private, Farming-fishing,0,0, <=50K,40,13,1,1,4,38,0,1,3,5,9
5553, Male, White,77, Bachelors, United-States, Divorced, Not-in-family, Self-emp-inc, Farming-fishing,0,0, <=50K,95,26,1,1,4,38,0,1,4,5,9
5554, Male, White,54, Bachelors, United-States, Divorced, Not-in-family, Self-emp-not-inc, Farming-fishing,27828,0, >50K,50,13,0,1,4,38,0,1,5,5,9
5555, Male, White,153, Bachelors, United-States, Divorced, Not-in-family, Private, Handlers-cleaners,0,0, <=50K,113,39,1,1,4,38,0,1,3,6,9
5556, Male, White,47, Bachelors, United-States, Divorced, Not-in-family, Private, Handlers-cleaners,0,1564, >50K,51,13,0,1,4,38,0,1,3,6,9
5557, Male, White,61, Bachelors, United-States, Divorced, Not-in-family, Local-gov, Other-service,0,0, <=50K,30,13,1,1,4,38,0,1,1,8,9
5558, Male, White,199, Bachelors, United-States, Divorced, Not-in-family, Private, Other-service,0,0, <=50K,197,65,1,1,4,38,0,1,3,8,9
5559, Male, White,134, Bachelors, United-States, Divorced, Not-in-family, Federal-gov, Prof-specialty,0,0, <=50K,120,39,1,1,4,38,0,1,0,10,9
5560, Male, White,50, Bachelors, United-States, Divorced, Not-in-family, Federal-gov, Prof-specialty,0,0, >50K,60,13,0,1,4,38,0,1,0,10,9
5561, Male, White,212, Bachelors, United-States, Divorced, Not-in-family, Local-gov, Prof-specialty,0,0, <=50K,240,78,1,1,4,38,0,1,1,10,9
5562, Male, White,443, Bachelors, United-States, Divorced, Not-in-family, Private, Prof-specialty,6723,1340, <=50K,430,130,1,1,4,38,0,1,3,10,9
5563, Male, White,230, Bachelors, United-States, Divorced, Not-in-family, Private, Prof-specialty,28428,0, >50K,235,65,0,1,4,38,0,1,3,10,9
5564, Male, White,57, Bachelors, United-States, Divorced, Not-in-family, Self-emp-inc, Prof-specialty,0,0, <=50K,80,13,1,1,4,38,0,1,4,10,9
5565, Male, White,157, Bachelors, United-States, Divorced, Not-in-family, Self-emp-not-inc, Prof-specialty,0,0, <=50K,120,39,1,1,4,38,0,1,5,10,9
5566, Male, White,43, Bachelors, United-States, Divorced, Not-in-family, Self-emp-not-inc, Prof-specialty,0,0, >50K,70,13,0,1,4,38,0,1,5,10,9
5567, Male, White,252, Bachelors, United-States, Divorced, Not-in-family, State-gov, Prof-specialty,4865,1876, <=50K,259,78,1,1,4,38,0,1,6,10,9
5568, Male, White,62, Bachelors, United-States, Divorced, Not-in-family, State-gov, Prof-specialty,14084,0, >50K,40,13,0,1,4,38,0,1,6,10,9
5569, Male, White,31, Bachelors, United-States, Divorced, Not-in-family, Federal-gov, Protective-serv,0,0, >50K,50,13,0,1,4,38,0,1,0,11,9
5570, Male, White,44, Bachelors, United-States, Divorced, Not-in-family, Local-gov, Protective-serv,0,0, <=50K,40,13,1,1,4,38,0,1,1,11,9
5571, Male, White,95, Bachelors, United-States, Divorced, Not-in-family, Local-gov, Protective-serv,0,0, >50K,80,26,0,1,4,38,0,1,1,11,9
5572, Male, White,89, Bachelors, United-States, Divorced, Not-in-family, Private, Protective-serv,0,0, <=50K,85,26,1,1,4,38,0,1,3,11,9
5573, Male, White,45, Bachelors, United-States, Divorced, Not-in-family, State-gov, Protective-serv,0,0, <=50K,40,13,1,1,4,38,0,1,6,11,9
5574, Male, White,487, Bachelors, United-States, Divorced, Not-in-family, Private, Sales,0,3570, <=50K,451,130,1,1,4,38,0,1,3,12,9
5575, Male, White,437, Bachelors, United-States, Divorced, Not-in-family, Private, Sales,31312,3128, >50K,481,130,0,1,4,38,0,1,3,12,9
5576, Male, White,100, Bachelors, United-States, Divorced, Not-in-family, Self-emp-inc, Sales,0,0, <=50K,105,26,1,1,4,38,0,1,4,12,9
5577, Male, White,110, Bachelors, United-States, Divorced, Not-in-family, Self-emp-inc, Sales,99999,0, >50K,100,26,0,1,4,38,0,1,4,12,9
5578, Male, White,123, Bachelors, United-States, Divorced, Not-in-family, Self-emp-not-inc, Sales,0,0, <=50K,140,39,1,1,4,38,0,1,5,12,9
5579, Male, White,33, Bachelors, United-States, Divorced, Not-in-family, Self-emp-not-inc, Sales,0,0, >50K,50,13,0,1,4,38,0,1,5,12,9
5580, Male, White,44, Bachelors, United-States, Divorced, Not-in-family, Federal-gov, Tech-support,0,2258, >50K,40,13,0,1,4,38,0,1,0,13,9
5581, Male, White,82, Bachelors, United-States, Divorced, Not-in-family, Private, Tech-support,0,1876, <=50K,80,26,1,1,4,38,0,1,3,13,9
5582, Male, White,37, Bachelors, United-States, Divorced, Not-in-family, Self-emp-not-inc, Tech-support,0,0, <=50K,15,13,1,1,4,38,0,1,5,13,9
5583, Male, White,64, Bachelors, United-States, Divorced, Not-in-family, State-gov, Tech-support,0,0, <=50K,40,13,1,1,4,38,0,1,6,13,9
5584, Male, White,42, Bachelors, United-States, Divorced, Not-in-family, Local-gov, Transport-moving,0,0, <=50K,33,13,1,1,4,38,0,1,1,14,9
5585, Male, White,102, Bachelors, United-States, Divorced, Not-in-family, Private, Transport-moving,0,0, <=50K,85,26,1,1,4,38,0,1,3,14,9
5586, Male, White,54, Bachelors, United-States, Divorced, Not-in-family, Self-emp-not-inc, Transport-moving,0,0, <=50K,65,13,1,1,4,38,0,1,5,14,9
5587, Male, White,48, Bachelors, United-States, Divorced, Other-relative, Private, Exec-managerial,0,0, <=50K,40,13,1,1,4,38,0,2,3,4,9
5588, Male, White,43, Bachelors, United-States, Divorced, Other-relative, Private, Machine-op-inspct,0,0, <=50K,40,13,1,1,4,38,0,2,3,7,9
5589, Male, White,32, Bachelors, United-States, Divorced, Other-relative, Self-emp-not-inc, Prof-specialty,0,0, >50K,35,13,0,1,4,38,0,2,5,10,9
5590, Male, White,38, Bachelors, United-States, Divorced, Other-relative, Private, Tech-support,0,0, <=50K,40,13,1,1,4,38,0,2,3,13,9
5591, Male, Black,27, Bachelors, United-States, Divorced, Own-child, Private, Handlers-cleaners,0,0, <=50K,40,13,1,1,2,38,0,3,3,6,9
5592, Male, Black,41, Bachelors, United-States, Divorced, Own-child, Private, Transport-moving,6497,0, <=50K,40,13,1,1,2,38,0,3,3,14,9
5593, Male, White,42, Bachelors, United-States, Divorced, Own-child, Federal-gov, Adm-clerical,0,0, <=50K,40,13,1,1,4,38,0,3,0,1,9
5594, Male, White,48, Bachelors, United-States, Divorced, Own-child, Private, Adm-clerical,0,0, >50K,38,13,0,1,4,38,0,3,3,1,9
5595, Male, White,44, Bachelors, United-States, Divorced, Own-child, Self-emp-not-inc, Craft-repair,0,0, <=50K,40,13,1,1,4,38,0,3,5,3,9
5596, Male, White,105, Bachelors, United-States, Divorced, Own-child, Private, Exec-managerial,0,1408, <=50K,100,26,1,1,4,38,0,3,3,4,9
5597, Male, White,78, Bachelors, United-States, Divorced, Own-child, Private, Sales,0,0, <=50K,130,26,1,1,4,38,0,3,3,12,9
5598, Male, White,43, Bachelors, United-States, Divorced, Own-child, Private, Tech-support,0,0, <=50K,40,13,1,1,4,38,0,3,3,13,9
5599, Male, Asian-Pac-Islander,53, Bachelors, United-States, Divorced, Unmarried, Private, Exec-managerial,0,0, <=50K,50,13,1,1,1,38,0,4,3,4,9
5600, Male, Black,55, Bachelors, United-States, Divorced, Unmarried, State-gov, Exec-managerial,0,0, <=50K,40,13,1,1,2,38,0,4,6,4,9
5601, Male, Black,36, Bachelors, United-States, Divorced, Unmarried, Self-emp-not-inc, Other-service,0,0, >50K,45,13,0,1,2,38,0,4,5,8,9
5602, Male, Black,44, Bachelors, United-States, Divorced, Unmarried, Private, Prof-specialty,0,0, <=50K,40,13,1,1,2,38,0,4,3,10,9
5603, Male, Black,50, Bachelors, United-States, Divorced, Unmarried, Private, Sales,0,0, <=50K,40,13,1,1,2,38,0,4,3,12,9
5604, Male, White,81, Bachelors, United-States, Divorced, Unmarried, Private, Adm-clerical,0,0, <=50K,70,26,1,1,4,38,0,4,3,1,9
5605, Male, White,42, Bachelors, United-States, Divorced, Unmarried, Private, Adm-clerical,9562,0, >50K,45,13,0,1,4,38,0,4,3,1,9
5606, Male, White,57, Bachelors, United-States, Divorced, Unmarried, State-gov, Adm-clerical,2174,0, <=50K,37,13,1,1,4,38,0,4,6,1,9
5607, Male, White,80, Bachelors, United-States, Divorced, Unmarried, Private, Craft-repair,0,0, <=50K,75,26,1,1,4,38,0,4,3,3,9
5608, Male, White,48, Bachelors, United-States, Divorced, Unmarried, Federal-gov, Exec-managerial,0,0, >50K,58,13,0,1,4,38,0,4,0,4,9
5609, Male, White,53, Bachelors, United-States, Divorced, Unmarried, Private, Exec-managerial,0,0, <=50K,40,13,1,1,4,38,0,4,3,4,9
5610, Male, White,263, Bachelors, United-States, Divorced, Unmarried, Private, Exec-managerial,27828,2547, >50K,230,65,0,1,4,38,0,4,3,4,9
5611, Male, White,45, Bachelors, United-States, Divorced, Unmarried, Self-emp-inc, Exec-managerial,0,0, >50K,50,13,0,1,4,38,0,4,4,4,9
5612, Male, White,45, Bachelors, United-States, Divorced, Unmarried, Self-emp-not-inc, Exec-managerial,0,0, <=50K,50,13,1,1,4,38,0,4,5,4,9
5613, Male, White,31, Bachelors, United-States, Divorced, Unmarried, Self-emp-not-inc, Exec-managerial,0,0, >50K,60,13,0,1,4,38,0,4,5,4,9
5614, Male, White,51, Bachelors, United-States, Divorced, Unmarried, Self-emp-inc, Farming-fishing,0,0, <=50K,50,13,1,1,4,38,0,4,4,5,9
5615, Male, White,102, Bachelors, United-States, Divorced, Unmarried, Federal-gov, Prof-specialty,0,0, <=50K,80,26,1,1,4,38,0,4,0,10,9
5616, Male, White,121, Bachelors, United-States, Divorced, Unmarried, Local-gov, Prof-specialty,0,0, <=50K,150,39,1,1,4,38,0,4,1,10,9
5617, Male, White,36, Bachelors, United-States, Divorced, Unmarried, Private, Prof-specialty,0,0, <=50K,45,13,1,1,4,38,0,4,3,10,9
5618, Male, White,42, Bachelors, United-States, Divorced, Unmarried, Private, Prof-specialty,0,653, >50K,50,13,0,1,4,38,0,4,3,10,9
5619, Male, White,49, Bachelors, United-States, Divorced, Unmarried, Self-emp-inc, Prof-specialty,6497,0, <=50K,45,13,1,1,4,38,0,4,4,10,9
5620, Male, White,39, Bachelors, United-States, Divorced, Unmarried, Private, Sales,0,0, <=50K,60,13,1,1,4,38,0,4,3,12,9
5621, Male, White,181, Bachelors, United-States, Divorced, Unmarried, Private, Sales,0,0, >50K,168,52,0,1,4,38,0,4,3,12,9
5622, Male, White,43, Bachelors, United-States, Divorced, Unmarried, Self-emp-not-inc, Sales,0,0, <=50K,45,13,1,1,4,38,0,4,5,12,9
5623, Male, White,36, Bachelors, United-States, Divorced, Unmarried, Private, Tech-support,0,0, <=50K,20,13,1,1,4,38,0,4,3,13,9
5624, Male, White,29, Bachelors, United-States, Married-AF-spouse, Husband, Federal-gov, Prof-specialty,0,0, >50K,50,13,0,1,4,38,1,0,0,10,9
5625, Male, White,40, Bachelors, United-States, Married-AF-spouse, Husband, Self-emp-not-inc, Prof-specialty,7298,0, >50K,50,13,0,1,4,38,1,0,5,10,9
5626, Male, Amer-Indian-Eskimo,43, Bachelors, United-States, Married-civ-spouse, Husband, Private, Machine-op-inspct,0,0, <=50K,40,13,1,1,0,38,2,0,3,7,9
5627, Male, Amer-Indian-Eskimo,35, Bachelors, United-States, Married-civ-spouse, Husband, Private, Other-service,7688,0, >50K,20,13,0,1,0,38,2,0,3,8,9
5628, Male, Amer-Indian-Eskimo,89, Bachelors, United-States, Married-civ-spouse, Husband, Private, Prof-specialty,15024,0, >50K,110,26,0,1,0,38,2,0,3,10,9
5629, Male, Amer-Indian-Eskimo,44, Bachelors, United-States, Married-civ-spouse, Husband, State-gov, Prof-specialty,0,0, >50K,38,13,0,1,0,38,2,0,6,10,9
5630, Male, Asian-Pac-Islander,34, Bachelors, United-States, Married-civ-spouse, Husband, Federal-gov, Adm-clerical,0,0, <=50K,38,13,1,1,1,38,2,0,0,1,9
5631, Male, Asian-Pac-Islander,42, Bachelors, United-States, Married-civ-spouse, Husband, Private, Adm-clerical,0,0, >50K,40,13,0,1,1,38,2,0,3,1,9
5632, Male, Asian-Pac-Islander,52, Bachelors, United-States, Married-civ-spouse, Husband, Private, Craft-repair,0,0, <=50K,40,13,1,1,1,38,2,0,3,3,9
5633, Male, Asian-Pac-Islander,44, Bachelors, United-States, Married-civ-spouse, Husband, Federal-gov, Exec-managerial,0,0, >50K,40,13,0,1,1,38,2,0,0,4,9
5634, Male, Asian-Pac-Islander,44, Bachelors, United-States, Married-civ-spouse, Husband, Private, Exec-managerial,0,0, <=50K,40,13,1,1,1,38,2,0,3,4,9
5635, Male, Asian-Pac-Islander,43, Bachelors, United-States, Married-civ-spouse, Husband, Private, Exec-managerial,0,0, >50K,50,13,0,1,1,38,2,0,3,4,9
5636, Male, Asian-Pac-Islander,38, Bachelors, United-States, Married-civ-spouse, Husband, Self-emp-not-inc, Exec-managerial,0,1902, >50K,65,13,0,1,1,38,2,0,5,4,9
5637, Male, Asian-Pac-Islander,41, Bachelors, United-States, Married-civ-spouse, Husband, State-gov, Exec-managerial,0,0, <=50K,40,13,1,1,1,38,2,0,6,4,9
